user.id,datetime,incoming,dest.user.id,dest.phone.hash,id_tuple,relationship,isSMS,isCall,isCloseFriend,time,inOffice
1,2008-10-25 00:19:03,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,00:19:03,False
1,2008-10-25 00:19:03,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,00:19:03,False
61,2008-10-25 00:19:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,00:19:03,False
1,2008-10-25 00:38:21,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,00:38:21,False
61,2008-10-25 00:38:21,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,00:38:21,False
61,2008-10-25 00:38:22,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,00:38:22,False
61,2008-10-25 00:38:22,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,00:38:22,False
1,2008-10-25 01:19:03,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,01:19:03,False
61,2008-10-25 01:19:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,01:19:03,False
61,2008-10-25 01:19:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,01:19:03,False
1,2008-10-25 01:38:21,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,01:38:21,False
61,2008-10-25 01:38:21,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,01:38:21,False
61,2008-10-25 01:38:21,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,01:38:21,False
61,2008-10-25 01:38:22,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,01:38:22,False
61,2008-10-25 01:38:22,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,01:38:22,False
61,2008-10-25 01:38:22,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,01:38:22,False
31,2008-10-25 14:05:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend,1,0,True,14:05:50,True
31,2008-10-25 14:05:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend,1,0,True,14:05:50,True
31,2008-10-25 14:05:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend,1,0,True,14:05:50,True
31,2008-10-25 15:05:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend,1,0,True,15:05:50,True
31,2008-10-25 15:05:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend,1,0,True,15:05:50,True
31,2008-10-25 15:05:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend,1,0,True,15:05:50,True
31,2008-10-25 15:05:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend,1,0,True,15:05:50,True
16,2008-10-25 15:06:49,1,31.0,478048602,"(16.0, 31.0)",CloseFriend,1,0,True,15:06:49,True
4,2008-10-25 15:59:48,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,15:59:48,True
4,2008-10-25 15:59:48,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,15:59:48,True
4,2008-10-25 15:59:48,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,15:59:48,True
52,2008-10-25 15:59:48,0,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek,1,0,False,15:59:48,True
31,2008-10-25 16:05:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend,1,0,True,16:05:50,True
31,2008-10-25 16:05:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend,1,0,True,16:05:50,True
31,2008-10-25 16:05:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend,1,0,True,16:05:50,True
31,2008-10-25 16:05:50,0,16.0,2330000391,"(31.0, 16.0)",CloseFriend,1,0,True,16:05:50,True
16,2008-10-25 16:06:49,1,31.0,478048602,"(16.0, 31.0)",CloseFriend,1,0,True,16:06:49,True
4,2008-10-25 16:21:23,1,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,16:21:23,True
4,2008-10-25 16:21:23,1,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,16:21:23,True
4,2008-10-25 16:21:23,1,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,16:21:23,True
52,2008-10-25 16:21:23,1,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek,1,0,False,16:21:23,True
4,2008-10-25 16:59:48,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,16:59:48,True
4,2008-10-25 16:59:48,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,16:59:48,True
4,2008-10-25 16:59:48,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,16:59:48,True
4,2008-10-25 16:59:48,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,16:59:48,True
4,2008-10-25 16:59:48,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,16:59:48,True
4,2008-10-25 16:59:48,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,16:59:48,True
4,2008-10-25 16:59:48,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,16:59:48,True
52,2008-10-25 16:59:48,0,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek,1,0,False,16:59:48,True
4,2008-10-25 17:04:04,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,17:04:04,True
4,2008-10-25 17:04:04,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,17:04:04,True
4,2008-10-25 17:04:04,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,17:04:04,True
4,2008-10-25 17:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,17:06:55,True
4,2008-10-25 17:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,17:06:55,True
4,2008-10-25 17:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,17:06:55,True
52,2008-10-25 17:06:55,0,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek,1,0,False,17:06:55,True
4,2008-10-25 17:21:23,1,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,17:21:23,True
4,2008-10-25 17:21:23,1,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,17:21:23,True
4,2008-10-25 17:21:23,1,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,17:21:23,True
4,2008-10-25 17:21:23,1,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,17:21:23,True
52,2008-10-25 17:21:23,1,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek,1,0,False,17:21:23,True
4,2008-10-25 17:59:48,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,17:59:48,True
4,2008-10-25 17:59:48,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,17:59:48,True
4,2008-10-25 17:59:48,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,17:59:48,True
4,2008-10-25 17:59:48,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,17:59:48,True
52,2008-10-25 17:59:48,0,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek,1,0,False,17:59:48,True
4,2008-10-25 18:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,18:06:55,False
4,2008-10-25 18:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,18:06:55,False
4,2008-10-25 18:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,18:06:55,False
4,2008-10-25 18:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,18:06:55,False
4,2008-10-25 18:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,18:06:55,False
4,2008-10-25 18:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,18:06:55,False
4,2008-10-25 18:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,18:06:55,False
4,2008-10-25 18:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,18:06:55,False
4,2008-10-25 18:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,18:06:55,False
4,2008-10-25 18:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,18:06:55,False
52,2008-10-25 18:06:55,0,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek,1,0,False,18:06:55,False
52,2008-10-25 18:06:55,0,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek,1,0,False,18:06:55,False
52,2008-10-25 18:06:55,0,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek,1,0,False,18:06:55,False
4,2008-10-25 18:21:23,1,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,18:21:23,False
4,2008-10-25 18:21:23,1,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,18:21:23,False
4,2008-10-25 18:21:23,1,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,18:21:23,False
4,2008-10-25 18:21:23,1,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,18:21:23,False
52,2008-10-25 18:21:23,1,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek,1,0,False,18:21:23,False
4,2008-10-25 19:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,19:06:55,False
4,2008-10-25 19:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,19:06:55,False
4,2008-10-25 19:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,19:06:55,False
4,2008-10-25 19:06:55,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,19:06:55,False
52,2008-10-25 19:06:55,0,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek,1,0,False,19:06:55,False
61,2008-10-25 22:16:44,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,22:16:44,False
61,2008-10-25 23:16:44,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,23:16:44,False
61,2008-10-25 23:16:44,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,23:16:44,False
61,2008-10-25 23:16:44,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,23:16:44,False
61,2008-10-25 23:16:48,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,23:16:48,False
61,2008-10-25 23:16:48,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,23:16:48,False
61,2008-10-25 23:16:48,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,23:16:48,False
1,2008-10-26 00:16:48,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,00:16:48,False
1,2008-10-26 01:16:21,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,01:16:21,False
61,2008-10-26 01:16:44,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,01:16:44,False
61,2008-10-26 01:16:44,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,01:16:44,False
61,2008-10-26 01:16:44,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,01:16:44,False
1,2008-10-26 01:16:48,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,01:16:48,False
61,2008-10-26 01:16:48,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,01:16:48,False
61,2008-10-26 02:16:44,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,02:16:44,False
61,2008-10-26 02:16:44,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,02:16:44,False
61,2008-10-26 02:16:44,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,02:16:44,False
1,2008-10-26 02:16:48,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,02:16:48,False
61,2008-10-26 02:16:48,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,02:16:48,False
61,2008-10-26 02:16:48,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,02:16:48,False
1,2008-10-26 12:58:08,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,12:58:08,True
61,2008-10-26 13:37:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,13:37:52,True
1,2008-10-26 13:58:08,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,13:58:08,True
1,2008-10-26 13:58:08,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,13:58:08,True
61,2008-10-26 14:37:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:37:52,True
61,2008-10-26 14:37:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:37:52,True
61,2008-10-26 14:37:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:37:52,True
1,2008-10-26 14:58:08,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,14:58:08,True
61,2008-10-26 16:37:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,16:37:52,True
61,2008-10-26 16:37:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,16:37:52,True
61,2008-10-26 17:37:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:37:52,True
61,2008-10-26 17:37:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:37:52,True
61,2008-10-26 17:37:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:37:52,True
61,2008-10-26 18:52:20,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:52:20,False
61,2008-10-26 19:52:20,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,19:52:20,False
61,2008-10-26 19:52:20,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,19:52:20,False
4,2008-10-26 20:51:43,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,20:51:43,False
4,2008-10-26 20:51:43,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,20:51:43,False
4,2008-10-26 20:51:43,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,20:51:43,False
52,2008-10-26 20:51:43,0,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek,1,0,False,20:51:43,False
61,2008-10-26 20:53:47,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,20:53:47,False
4,2008-10-26 21:51:43,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,21:51:43,False
4,2008-10-26 21:51:43,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,21:51:43,False
4,2008-10-26 21:51:43,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,21:51:43,False
4,2008-10-26 21:51:43,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,21:51:43,False
52,2008-10-26 21:51:43,0,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek,1,0,False,21:51:43,False
61,2008-10-26 21:52:20,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,21:52:20,False
61,2008-10-26 21:52:20,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,21:52:20,False
61,2008-10-26 21:52:20,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,21:52:20,False
61,2008-10-26 22:15:52,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,22:15:52,False
4,2008-10-26 22:51:43,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,22:51:43,False
4,2008-10-26 22:51:43,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,22:51:43,False
4,2008-10-26 22:51:43,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,22:51:43,False
4,2008-10-26 22:51:43,0,7.0,4271253630,"(4.0, 7.0)",CloseFriend,1,0,True,22:51:43,False
52,2008-10-26 22:51:43,0,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek,1,0,False,22:51:43,False
61,2008-10-26 22:52:20,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,22:52:20,False
61,2008-10-26 22:52:20,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,22:52:20,False
61,2008-10-26 22:52:20,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,22:52:20,False
61,2008-10-26 22:52:20,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,22:52:20,False
61,2008-10-26 22:52:20,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,22:52:20,False
61,2008-10-26 22:52:20,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,22:52:20,False
61,2008-10-27 06:18:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,06:18:38,False
61,2008-10-27 06:48:05,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,06:48:05,False
61,2008-10-27 07:18:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,07:18:38,False
61,2008-10-27 07:18:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,07:18:38,False
61,2008-10-27 09:18:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,09:18:38,False
61,2008-10-27 09:18:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,09:18:38,False
61,2008-10-27 10:18:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:18:38,True
61,2008-10-27 10:18:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:18:38,True
61,2008-10-27 10:18:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:18:38,True
61,2008-10-27 10:29:31,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,10:29:31,True
1,2008-10-27 11:18:36,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,11:18:36,True
1,2008-10-27 12:18:36,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,12:18:36,True
1,2008-10-27 12:18:36,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,12:18:36,True
20,2008-10-27 12:51:04,1,30.0,58217471,"(20.0, 30.0)",CloseFriend,1,0,True,12:51:04,True
20,2008-10-27 12:51:04,1,30.0,58217471,"(20.0, 30.0)",CloseFriend,1,0,True,12:51:04,True
30,2008-10-27 12:51:05,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend,1,0,True,12:51:05,True
30,2008-10-27 12:51:05,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend,1,0,True,12:51:05,True
30,2008-10-27 12:51:05,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend,1,0,True,12:51:05,True
30,2008-10-27 12:51:05,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend,1,0,True,12:51:05,True
1,2008-10-27 13:18:36,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,13:18:36,True
20,2008-10-27 13:51:04,1,30.0,58217471,"(20.0, 30.0)",CloseFriend,1,0,True,13:51:04,True
20,2008-10-27 13:51:04,1,30.0,58217471,"(20.0, 30.0)",CloseFriend,1,0,True,13:51:04,True
20,2008-10-27 13:51:04,1,30.0,58217471,"(20.0, 30.0)",CloseFriend,1,0,True,13:51:04,True
20,2008-10-27 13:51:04,1,30.0,58217471,"(20.0, 30.0)",CloseFriend,1,0,True,13:51:04,True
30,2008-10-27 13:51:05,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend,1,0,True,13:51:05,True
30,2008-10-27 13:51:05,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend,1,0,True,13:51:05,True
30,2008-10-27 13:51:05,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend,1,0,True,13:51:05,True
30,2008-10-27 13:51:05,0,20.0,3662621626,"(30.0, 20.0)",CloseFriend,1,0,True,13:51:05,True
21,2008-10-27 17:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend,1,0,True,17:51:01,True
21,2008-10-27 17:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend,1,0,True,17:51:01,True
21,2008-10-27 17:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend,1,0,True,17:51:01,True
31,2008-10-27 18:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend,1,0,True,18:51:23,False
31,2008-10-27 18:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend,1,0,True,18:51:23,False
31,2008-10-27 18:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend,1,0,True,18:51:23,False
21,2008-10-27 19:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend,1,0,True,19:51:01,False
21,2008-10-27 19:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend,1,0,True,19:51:01,False
21,2008-10-27 19:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend,1,0,True,19:51:01,False
21,2008-10-27 19:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend,1,0,True,19:51:01,False
31,2008-10-27 19:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend,1,0,True,19:51:23,False
31,2008-10-27 19:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend,1,0,True,19:51:23,False
31,2008-10-27 19:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend,1,0,True,19:51:23,False
31,2008-10-27 19:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend,1,0,True,19:51:23,False
21,2008-10-27 20:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend,1,0,True,20:51:01,False
21,2008-10-27 20:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend,1,0,True,20:51:01,False
21,2008-10-27 20:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend,1,0,True,20:51:01,False
21,2008-10-27 20:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend,1,0,True,20:51:01,False
31,2008-10-27 20:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend,1,0,True,20:51:23,False
31,2008-10-27 20:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend,1,0,True,20:51:23,False
31,2008-10-27 20:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend,1,0,True,20:51:23,False
31,2008-10-27 20:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend,1,0,True,20:51:23,False
61,2008-10-28 07:00:32,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,07:00:32,False
61,2008-10-28 13:33:13,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,13:33:13,True
61,2008-10-28 14:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:10:28,True
61,2008-10-28 14:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:11:02,True
61,2008-10-28 14:33:13,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:33:13,True
61,2008-10-28 14:33:13,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,14:33:13,True
61,2008-10-28 15:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:10:28,True
61,2008-10-28 15:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:10:28,True
61,2008-10-28 15:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:11:02,True
61,2008-10-28 15:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,15:11:02,True
61,2008-10-28 16:02:06,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,16:02:06,True
61,2008-10-28 16:22:45,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,16:22:45,True
61,2008-10-28 16:33:13,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,16:33:13,True
30,2008-10-28 16:58:26,0,36.0,39166527,"(30.0, 36.0)",CloseFriend,1,0,True,16:58:26,True
61,2008-10-28 17:02:06,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:02:06,True
61,2008-10-28 17:02:06,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:02:06,True
61,2008-10-28 17:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:10:28,True
61,2008-10-28 17:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:10:28,True
61,2008-10-28 17:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:11:02,True
61,2008-10-28 17:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:11:02,True
61,2008-10-28 17:33:13,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:33:13,True
61,2008-10-28 17:33:13,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:33:13,True
61,2008-10-28 17:33:13,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,17:33:13,True
61,2008-10-28 18:04:45,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:04:45,False
61,2008-10-28 18:04:45,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:04:45,False
26,2008-10-28 18:05:54,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend,1,0,True,18:05:54,False
26,2008-10-28 18:05:54,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend,1,0,True,18:05:54,False
26,2008-10-28 18:05:54,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend,1,0,True,18:05:54,False
61,2008-10-28 18:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:10:28,False
61,2008-10-28 18:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:10:28,False
61,2008-10-28 18:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:10:28,False
61,2008-10-28 18:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:11:02,False
61,2008-10-28 18:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:11:02,False
61,2008-10-28 18:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,18:11:02,False
1,2008-10-28 18:33:13,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,18:33:13,False
61,2008-10-28 19:02:06,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,19:02:06,False
61,2008-10-28 19:02:06,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend,1,0,True,19:02:06,False
1,2008-10-28 19:04:45,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend,1,0,True,19:04:45,False
26,2008-10-28 19:05:54,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend,1,0,True,19:05:54,False
