user.id,time,duration,dest.user.id,dest.phone.hash,id_tuple,relationship
68.0,2009-01-01 00:47:52,3223,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-31 04:55:28,267,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-12-31 00:58:06,4382,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2008-12-31 00:54:01,0,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2008-12-30 22:01:38,1363,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-12-30 22:01:14,5,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-12-30 22:00:52,78,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-12-29 05:06:58,43,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2008-12-29 02:32:45,29,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-12-28 19:58:38,0,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-12-28 18:56:36,133,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-28 18:56:29,73,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-28 18:50:19,0,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-28 18:47:16,0,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-27 23:48:09,610,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-27 05:35:59,5189,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-27 05:35:23,9,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-27 05:34:43,0,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-25 22:52:19,128,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-25 21:09:30,0,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-24 21:53:09,2041,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-24 21:46:56,334,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-24 21:07:28,1430,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-22 07:06:36,317,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-12-22 01:40:43,298,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-12-11 00:28:14,0,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-11-30 22:41:37,1117,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-11-30 22:15:31,0,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-11-30 22:14:10,50,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-11-30 20:31:02,31,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-11-30 01:03:48,0,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-11-27 05:01:19,43,36.0,39166527,"(68.0, 36.0)",SocializeTwicePerWeek
68.0,2008-11-26 18:16:36,43,68.0,2150295218,"(68.0, 68.0)",
68.0,2008-11-24 04:59:32,47,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-11-24 04:58:55,9,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-06 22:11:42,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-02-07 19:58:36,60,75.0,4181444160,"(68.0, 75.0)",SocializeTwicePerWeek
68.0,2009-02-07 19:58:36,60,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2008-12-28 18:46:16,60,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-03-08 15:10:05,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-01-25 15:54:18,60,62.0,1259954221,"(68.0, 62.0)",SocializeTwicePerWeek
68.0,2008-12-28 18:46:16,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-21 20:40:34,140,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-21 23:33:40,54,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-03-22 21:01:20,0,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-22 21:04:08,996,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-26 05:39:48,231,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-03-26 02:03:47,3215,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-25 04:54:41,2,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-03-25 01:59:05,2085,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-25 01:51:52,0,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-24 03:02:46,131,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-23 19:35:44,130,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-23 19:06:16,1534,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-01-03 05:52:04,60,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2008-12-24 21:30:18,60,40.0,2557574504,"(68.0, 40.0)",CloseFriend
68.0,2009-03-27 06:18:27,1501,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-27 00:32:21,170,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-27 00:31:48,0,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-27 00:31:17,0,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-26 23:48:23,39,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-28 02:32:26,564,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-29 00:00:37,1029,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-03-28 23:14:28,69,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-26 05:42:39,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-29 02:43:30,774,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-02 02:12:08,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-02-22 19:53:15,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-02-17 21:24:59,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-27 05:33:43,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-28 02:19:15,60,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2008-12-27 05:34:32,60,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-03-25 01:50:52,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2008-12-20 06:30:32,60,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-03-08 23:14:28,32767,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-03-25 04:53:43,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-02-17 00:21:19,60,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-04-01 04:38:05,35,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-04-02 00:37:13,77,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-04-02 01:25:56,52,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-04-03 17:40:09,6,40.0,2557574504,"(68.0, 40.0)",CloseFriend
68.0,2009-02-13 18:04:24,45,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-04-06 06:04:07,30,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-04-13 21:44:16,0,54.0,1437960073,"(68.0, 54.0)",CloseFriend
68.0,2009-03-18 15:05:32,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-04-16 00:23:01,0,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-04-17 06:01:49,32,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-04-16 23:13:42,0,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-04-18 21:43:12,0,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-04-18 06:01:32,42,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-04-19 20:20:20,192,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-03-22 21:20:52,60,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-04-14 20:03:58,60,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-03-26 19:34:41,60,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-04-12 17:24:38,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-10 00:22:28,60,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-02-20 22:19:41,60,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-04-13 17:25:23,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-31 16:32:31,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-28 02:19:15,60,75.0,4181444160,"(68.0, 75.0)",SocializeTwicePerWeek
68.0,2009-03-05 02:42:12,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-04-02 01:25:48,60,75.0,4181444160,"(68.0, 75.0)",SocializeTwicePerWeek
68.0,2009-04-28 22:12:43,0,75.0,4181444160,"(68.0, 75.0)",SocializeTwicePerWeek
68.0,2009-04-04 16:43:17,60,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-04-14 20:03:58,60,40.0,2557574504,"(68.0, 40.0)",CloseFriend
68.0,2009-03-06 22:27:00,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-01 19:19:52,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-22 21:19:44,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-03-18 19:05:25,60,32.0,2836597185,"(68.0, 32.0)",CloseFriend
68.0,2009-04-29 23:45:17,0,29.0,341257886,"(68.0, 29.0)",
68.0,2009-04-29 23:50:33,4,29.0,341257886,"(68.0, 29.0)",
68.0,2009-04-29 23:55:00,2,29.0,341257886,"(68.0, 29.0)",
68.0,2009-04-30 04:46:04,59,54.0,1437960073,"(68.0, 54.0)",CloseFriend
68.0,2009-04-30 05:54:23,0,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-04-30 07:44:42,41,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-05-01 19:27:57,0,75.0,4181444160,"(68.0, 75.0)",SocializeTwicePerWeek
68.0,2009-05-01 22:01:26,0,54.0,1437960073,"(68.0, 54.0)",CloseFriend
68.0,2009-05-01 23:23:52,4,54.0,1437960073,"(68.0, 54.0)",CloseFriend
68.0,2009-05-07 05:59:00,0,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-05-08 05:07:29,65,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-04-17 17:46:29,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-04-14 23:01:36,60,54.0,1437960073,"(68.0, 54.0)",CloseFriend
68.0,2009-03-23 17:09:47,60,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-05-10 03:18:57,14,75.0,4181444160,"(68.0, 75.0)",SocializeTwicePerWeek
68.0,2009-05-10 03:22:23,6,40.0,2557574504,"(68.0, 40.0)",CloseFriend
68.0,2009-05-10 03:21:03,31,75.0,4181444160,"(68.0, 75.0)",SocializeTwicePerWeek
68.0,2009-05-10 03:28:08,0,75.0,4181444160,"(68.0, 75.0)",SocializeTwicePerWeek
68.0,2009-05-10 03:27:25,0,75.0,4181444160,"(68.0, 75.0)",SocializeTwicePerWeek
68.0,2009-05-10 03:26:53,3,75.0,4181444160,"(68.0, 75.0)",SocializeTwicePerWeek
68.0,2009-05-10 03:31:04,40,75.0,4181444160,"(68.0, 75.0)",SocializeTwicePerWeek
68.0,2009-05-10 06:34:21,22,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-05-11 01:02:37,0,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-05-11 01:07:56,91,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-05-11 01:09:58,89,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-05-11 03:50:23,0,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-05-12 05:32:10,100,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-05-14 05:25:55,50,47.0,1335835328,"(68.0, 47.0)",SocializeTwicePerWeek
68.0,2009-05-18 17:08:38,7,75.0,4181444160,"(68.0, 75.0)",SocializeTwicePerWeek
68.0,2009-05-18 17:11:45,0,75.0,4181444160,"(68.0, 75.0)",SocializeTwicePerWeek
68.0,2009-05-18 19:06:36,0,75.0,4181444160,"(68.0, 75.0)",SocializeTwicePerWeek
37.0,2009-04-27 21:37:58,10,1.0,3502965008,"(37.0, 1.0)",SocializeTwicePerWeek
15.0,2008-11-08 19:53:17,6,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2008-11-09 06:13:00,0,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2008-11-10 03:12:12,27,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2008-11-20 03:34:44,56,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2008-11-23 02:39:26,36,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2008-11-25 01:08:41,36,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2008-11-25 01:07:57,9,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2008-11-25 03:53:05,28,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2008-11-25 01:10:48,30,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2008-11-25 01:09:56,4,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2008-11-26 22:54:53,69,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-04-14 18:06:30,11,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-04-14 18:05:01,13,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-04-03 19:43:26,0,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-03-20 21:07:12,7,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-03-14 23:25:07,0,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-02-28 01:17:36,0,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-02-28 00:50:53,66,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-01-17 18:47:35,24,19.0,1989292893,"(15.0, 19.0)",CloseFriend
15.0,2009-01-17 07:40:03,60,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-01-07 05:55:53,4,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-01-30 08:58:54,24,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-01-17 18:45:56,73,19.0,1989292893,"(15.0, 19.0)",CloseFriend
15.0,2008-12-15 23:34:26,39,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2008-12-15 21:55:37,15,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2008-12-14 20:11:10,10,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2008-12-13 00:28:29,17,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2008-12-13 00:04:01,9,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-02-05 01:39:47,34,40.0,2557574504,"(15.0, 40.0)",SocializeTwicePerWeek
15.0,2009-02-04 04:34:01,94,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-02-04 04:32:45,0,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-04-19 00:05:36,0,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-04-19 00:54:46,32,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-04-21 22:31:56,15,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-04-22 00:50:31,69,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-04-22 00:49:44,0,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-04-22 03:24:07,15,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-03-01 22:07:21,60,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-04-22 20:03:54,60,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-04-14 18:05:41,60,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-02-08 22:44:31,60,19.0,1989292893,"(15.0, 19.0)",CloseFriend
15.0,2009-06-01 19:00:35,12,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-06-01 19:43:01,109,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-02-20 23:33:17,60,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-06-04 23:19:42,84,49.0,4069722562,"(15.0, 49.0)",CloseFriend
15.0,2009-06-04 23:18:29,0,49.0,4069722562,"(15.0, 49.0)",CloseFriend
15.0,2009-06-05 02:19:39,22,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-06-05 03:45:01,19,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-06-05 22:31:11,0,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-06-06 00:21:41,0,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-06-07 01:10:11,0,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-06-07 01:23:41,0,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-06-08 01:22:58,0,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-06-08 01:21:40,0,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-05-21 20:37:28,60,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-06-13 07:19:20,30,49.0,4069722562,"(15.0, 49.0)",CloseFriend
15.0,2009-06-13 21:57:28,0,19.0,1989292893,"(15.0, 19.0)",CloseFriend
15.0,2009-06-20 22:50:03,0,18.0,3620995333,"(15.0, 18.0)",CloseFriend
15.0,2009-06-20 22:49:44,11,18.0,3620995333,"(15.0, 18.0)",CloseFriend
15.0,2009-06-20 23:11:22,43,49.0,4069722562,"(15.0, 49.0)",CloseFriend
15.0,2009-06-22 02:45:14,45,67.0,3117739291,"(15.0, 67.0)",CloseFriend
15.0,2009-06-23 01:02:31,7,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-06-23 01:02:00,7,48.0,3427818738,"(15.0, 48.0)",CloseFriend
15.0,2009-06-23 01:08:36,85,48.0,3427818738,"(15.0, 48.0)",CloseFriend
7.0,2008-12-06 00:11:40,0,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-06 06:02:52,19,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-06 06:02:31,10,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-06 06:02:02,2,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-06 06:00:59,0,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-06 06:00:16,29,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-06 16:00:31,0,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-06 15:40:48,19,7.0,4271253630,"(7.0, 7.0)",
7.0,2008-12-06 15:39:34,62,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-06 15:36:13,62,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-07 05:30:38,0,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-07 05:28:58,12,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-07 05:20:52,152,7.0,4271253630,"(7.0, 7.0)",
7.0,2008-12-09 04:01:22,10,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-09 03:24:34,34,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-09 22:10:15,21,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-10 19:06:47,0,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-10 19:04:19,0,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-10 01:16:48,32,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-10 01:11:29,64,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-10 01:07:43,0,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-12 02:37:31,0,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-12 02:20:25,52,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-11 18:30:19,24,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-12 02:38:17,80,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-12 08:42:28,19,7.0,4271253630,"(7.0, 7.0)",
7.0,2008-12-12 08:41:26,20,7.0,4271253630,"(7.0, 7.0)",
7.0,2008-12-12 08:40:46,35,7.0,4271253630,"(7.0, 7.0)",
7.0,2008-12-12 17:08:28,7,7.0,4271253630,"(7.0, 7.0)",
7.0,2008-12-13 00:51:44,36,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-14 22:38:10,111,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-15 00:10:05,10,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-17 23:21:55,0,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-18 00:10:25,22,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-18 00:19:33,11,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-19 00:15:52,10,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-19 00:06:35,57,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-22 20:37:37,17,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-22 20:36:58,9,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-22 20:36:44,5,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-22 18:58:01,173,7.0,4271253630,"(7.0, 7.0)",
7.0,2008-12-19 23:00:27,10,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-19 18:36:56,0,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-19 18:29:11,0,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-19 02:38:51,188,7.0,4271253630,"(7.0, 7.0)",
7.0,2008-12-19 02:34:55,10,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2008-12-28 20:43:02,72,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-01 04:48:48,47,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-01 05:10:47,142,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-01 05:10:40,1,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-01 05:10:18,18,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-01 05:10:01,13,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-01 05:09:27,29,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-01 05:08:39,38,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-01 05:08:09,27,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-01 05:07:52,13,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-01 04:56:27,676,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-04 23:22:50,40,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-04 23:05:08,0,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-04 23:04:22,81,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-04 20:31:26,93,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-04 20:18:08,48,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-04 20:14:51,79,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-05 03:32:49,3,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-05 02:16:18,40,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-05 19:42:46,267,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-05 19:30:11,71,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-05 19:28:44,60,7.0,4271253630,"(7.0, 7.0)",
7.0,2009-01-05 23:11:50,38,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-07 00:37:42,0,7.0,4271253630,"(7.0, 7.0)",
7.0,2009-01-07 00:37:34,0,7.0,4271253630,"(7.0, 7.0)",
7.0,2009-01-07 00:37:22,0,7.0,4271253630,"(7.0, 7.0)",
7.0,2009-01-07 00:37:12,0,7.0,4271253630,"(7.0, 7.0)",
7.0,2009-01-08 03:05:59,1352,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-08 01:29:34,42,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-08 01:27:27,64,7.0,4271253630,"(7.0, 7.0)",
7.0,2009-01-10 03:49:02,593,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-11 02:15:11,153,7.0,4271253630,"(7.0, 7.0)",
7.0,2009-01-13 05:00:20,42,7.0,4271253630,"(7.0, 7.0)",
7.0,2009-01-13 19:18:56,107,4.0,3708966819,"(7.0, 4.0)",CloseFriend
7.0,2009-01-14 01:07:59,0,4.0,3708966819,"(7.0, 4.0)",CloseFriend
