user.id,time,incoming,dest.user.id,dest.phone.hash,id_tuple,relationship
37,2008-10-27 20:11:35,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-27 20:11:35,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
21,2008-10-27 20:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend
21,2008-10-27 20:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend
21,2008-10-27 20:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend
21,2008-10-27 20:51:01,0,31.0,478048602,"(21.0, 31.0)",CloseFriend
31,2008-10-27 20:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend
31,2008-10-27 20:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend
31,2008-10-27 20:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend
31,2008-10-27 20:51:23,1,21.0,478371941,"(31.0, 21.0)",CloseFriend
57,2008-10-27 21:08:44,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-27 21:08:44,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
37,2008-10-27 21:18:03,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-28 02:46:38,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
61,2008-10-28 07:00:32,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-28 07:00:32,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
57,2008-10-28 12:22:08,0,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-28 12:22:08,0,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-28 12:22:08,0,57.0,2345244760,"(57.0, 57.0)",CloseFriend
61,2008-10-28 13:33:13,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 14:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 14:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 14:33:13,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 14:33:13,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 15:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 15:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 15:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 15:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 16:02:06,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 16:22:45,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 16:33:13,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-28 16:33:13,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
30,2008-10-28 16:58:26,0,36.0,39166527,"(30.0, 36.0)",CloseFriend
61,2008-10-28 17:02:06,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 17:02:06,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 17:04:45,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-28 17:10:26,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-28 17:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 17:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 17:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 17:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 17:33:13,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 17:33:13,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 17:33:13,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 18:04:45,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 18:04:45,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
26,2008-10-28 18:05:54,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend
26,2008-10-28 18:05:54,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend
26,2008-10-28 18:05:54,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend
61,2008-10-28 18:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 18:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 18:10:28,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 18:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 18:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 18:11:02,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-10-28 18:33:13,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-28 18:33:13,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-28 19:01:47,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-28 19:02:06,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 19:02:06,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-10-28 19:04:45,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-28 19:04:45,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
26,2008-10-28 19:05:54,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend
26,2008-10-28 19:05:54,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend
26,2008-10-28 19:05:54,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend
1,2008-10-28 19:10:26,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-28 19:10:26,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-28 19:33:13,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
1,2008-10-28 19:33:13,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-28 19:33:13,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-28 20:02:06,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 20:02:06,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 20:02:06,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-10-28 20:04:45,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-28 20:04:45,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-28 20:04:45,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-10-28 20:10:26,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
1,2008-10-28 20:10:26,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-28 20:10:26,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-28 20:33:13,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-28 20:33:13,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-28 21:01:47,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-28 21:01:47,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-28 21:04:45,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-28 21:04:45,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-28 21:04:45,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-28 21:04:45,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-10-28 21:10:26,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-28 21:10:26,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-28 22:01:47,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
1,2008-10-28 22:01:47,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-28 22:01:47,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-28 23:01:47,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-28 23:01:47,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
57,2008-10-29 09:26:43,0,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-29 09:26:43,0,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-29 09:26:43,0,57.0,2345244760,"(57.0, 57.0)",CloseFriend
61,2008-10-29 11:51:29,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 12:51:29,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 12:51:29,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 13:32:01,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 14:32:01,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 14:32:01,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 14:48:44,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-29 14:51:29,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 14:51:29,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 15:05:19,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 15:05:19,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-29 15:05:27,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-29 15:06:12,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
37,2008-10-29 15:14:14,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-29 15:16:14,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-29 15:16:14,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-29 15:16:14,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-29 15:17:44,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-29 15:19:02,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
61,2008-10-29 15:51:29,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 15:51:29,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 15:51:29,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 16:05:19,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 16:05:19,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 16:32:01,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 16:32:01,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-29 16:32:01,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-29 16:32:01,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-10-29 16:48:44,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-29 16:48:44,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-29 17:05:27,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-29 17:05:27,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-29 17:06:12,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-29 17:06:12,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
37,2008-10-29 17:14:14,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
57,2008-10-29 17:26:16,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-29 17:26:16,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-29 17:26:16,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-29 17:26:16,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-29 17:26:16,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-29 17:26:16,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-29 17:26:16,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-29 17:26:16,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-29 17:26:16,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-29 17:26:16,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
61,2008-10-29 17:32:01,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 17:32:01,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-29 17:32:01,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 17:32:01,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-10-29 17:48:44,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
1,2008-10-29 17:48:44,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-29 17:48:44,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-29 18:05:19,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 18:05:19,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-10-29 18:05:27,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
1,2008-10-29 18:05:27,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-29 18:05:27,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-29 18:06:12,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
1,2008-10-29 18:06:12,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-29 18:06:12,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-29 18:48:44,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-29 18:48:44,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-29 19:05:19,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 19:05:19,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-29 19:05:19,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-10-29 19:05:27,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-29 19:05:27,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-29 19:06:12,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-29 19:06:12,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
37,2008-10-30 00:17:53,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 00:17:53,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 00:17:53,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
61,2008-10-30 13:30:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-30 14:30:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-30 14:30:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-30 15:44:29,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-30 15:45:12,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-30 16:30:32,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-30 16:30:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-30 16:30:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-30 16:44:29,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-30 16:44:29,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-30 17:30:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-30 17:30:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-30 17:30:38,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-10-30 17:45:12,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-30 17:45:12,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-30 18:30:32,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-30 18:30:32,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-30 18:44:29,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-30 18:44:29,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-10-30 18:45:12,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
1,2008-10-30 18:45:12,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-30 18:45:12,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-30 19:30:32,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
1,2008-10-30 19:30:32,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-30 19:30:32,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-30 19:44:29,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-30 19:44:29,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-30 19:44:29,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-10-30 19:45:12,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-30 19:45:12,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-30 20:30:32,0,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-30 20:30:32,0,61.0,3480933661,"(61.0, 61.0)",CloseFriend
37,2008-10-30 21:35:41,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 21:35:41,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 21:35:51,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 21:35:55,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 21:35:55,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 22:06:33,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 22:06:33,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
26,2008-10-30 22:49:02,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend
26,2008-10-30 22:49:02,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend
26,2008-10-30 22:49:02,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend
37,2008-10-30 22:49:34,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
37,2008-10-30 23:43:10,1,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
26,2008-10-30 23:49:02,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend
26,2008-10-30 23:49:02,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend
26,2008-10-30 23:49:02,0,65.0,1569256956,"(26.0, 65.0)",CloseFriend
37,2008-10-31 00:43:10,0,37.0,310381472,"(37.0, 37.0)",SocializeTwicePerWeek
61,2008-10-31 03:35:01,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-31 03:35:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-31 03:35:03,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-31 04:21:52,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-31 04:21:53,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-31 04:35:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-31 04:35:03,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-31 05:21:53,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-31 05:21:53,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-31 05:35:01,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-31 05:35:01,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-31 06:21:52,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-31 06:21:52,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
1,2008-10-31 06:35:01,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
1,2008-10-31 06:35:01,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-31 06:35:01,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-31 06:35:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-31 06:35:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
57,2008-10-31 07:03:06,0,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-31 07:03:06,0,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-31 07:03:06,0,57.0,2345244760,"(57.0, 57.0)",CloseFriend
1,2008-10-31 07:21:52,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
1,2008-10-31 07:21:52,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-31 07:21:52,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-31 07:21:53,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-31 07:21:53,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-10-31 07:35:01,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-31 07:35:01,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-31 07:35:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-31 07:35:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-31 07:35:03,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
1,2008-10-31 08:21:52,1,61.0,3480933661,"(1.0, 61.0)",CloseFriend
61,2008-10-31 08:21:52,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-31 08:21:53,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-31 08:21:53,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-31 08:21:53,0,1.0,3502965008,"(61.0, 1.0)",CloseFriend
57,2008-10-31 09:03:15,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-31 09:03:15,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-31 09:03:15,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-31 09:03:15,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-31 09:03:15,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-31 09:03:15,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
57,2008-10-31 09:03:15,1,57.0,2345244760,"(57.0, 57.0)",CloseFriend
61,2008-10-31 10:28:29,1,61.0,3480933661,"(61.0, 61.0)",CloseFriend
61,2008-10-31 11:04:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-31 11:04:29,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
4,2008-10-31 11:19:36,1,7.0,4271253630,"(4.0, 7.0)",CloseFriend
4,2008-10-31 11:19:36,1,7.0,4271253630,"(4.0, 7.0)",CloseFriend
4,2008-10-31 11:19:36,1,7.0,4271253630,"(4.0, 7.0)",CloseFriend
52,2008-10-31 11:19:36,1,7.0,4271253630,"(52.0, 7.0)",SocializeTwicePerWeek
61,2008-10-31 12:04:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
61,2008-10-31 12:04:26,1,1.0,3502965008,"(61.0, 1.0)",CloseFriend
